vertices,Edges,pathlength,time taken,iteration
10,24.0,3.0,43.15,1.4
20,54.0,4.0,88.65,1.15
30,84.0,4.0,87.65,1.0
40,114.0,5.0,225.2,1.2
50,144.0,5.0,257.5,1.05
60,174.0,5.0,294.85,1.0
70,204.0,6.0,744.15,1.0
80,234.0,6.0,869.2,1.05
90,264.0,6.0,902.9,1.05
100,294.0,6.0,965.15,1.0
150,444.0,7.0,3133.9,1.0
200,594.0,7.0,4597.85,1.0
250,744.0,7.0,5332.45,1.0
300,894.0,8.0,14036.95,1.0
350,1044.0,8.0,16441.3,1.0
400,1194.0,8.0,19149.6,1.0
450,1344.0,8.0,21038.8,1.0
500,1494.0,8.0,23847.05,1.0
