vertices,Edges,pathlength,time taken,iteration
10,24.0,3.0,58.05,1.0
20,54.0,4.0,62.45,1.0
30,84.0,4.0,100.45,1.0
40,114.0,5.0,226.7,1.0
50,144.0,5.0,283.45,1.0
60,174.0,5.0,337.1,1.0
70,204.0,6.0,851.9,1.0
80,234.0,6.0,1003.7,1.0
90,264.0,6.0,1092.4,1.0
100,294.0,6.0,1196.45,1.0
150,444.0,7.0,4272.15,1.0
200,594.0,7.0,5580.75,1.0
250,744.0,7.0,6941.25,1.0
300,894.0,8.0,19506.0,1.0
350,1044.0,8.0,22986.8,1.0
400,1194.0,8.0,25810.1,1.0
450,1344.0,8.0,29093.05,1.0
500,1494.0,8.0,32586.45,1.0
